model,metric,contrast,train_seed,placement_seed,value,dataset,score_support_status
spin,MAE_over_snaive7,outside_penalty_regional_shift,1,0,1.355133144105132,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_regional_shift,1,1,1.303899573825291,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_regional_shift,1,2,1.3546909037122452,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_regional_shift,1,3,1.4655827130120307,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_regional_shift,1,4,1.0593895815930514,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_regional_shift,2,0,1.8889185008778013,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_regional_shift,2,1,1.8392433821645113,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_regional_shift,2,2,1.962411841820711,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_regional_shift,2,3,1.9460210255837382,mta,mismatch
spin,MAE_over_snaive7,outside_penalty_regional_shift,2,4,1.5475248587892541,mta,mismatch
spin,MAE_over_snaive7,shift_excess_penalty,0,0,1.1356424808023924,mta,mismatch
spin,MAE_over_snaive7,shift_excess_penalty,0,1,1.1587249130696531,mta,mismatch
spin,MAE_over_snaive7,shift_excess_penalty,0,2,1.2783683801798504,mta,mismatch
spin,MAE_over_snaive7,shift_excess_penalty,0,3,1.3426318011605503,mta,mismatch
spin,MAE_over_snaive7,shift_excess_penalty,0,4,1.0198410000242881,mta,mismatch
spin,MAE_over_snaive7,shift_excess_penalty,1,0,1.3371976018041654,mta,mismatch
spin,MAE_over_snaive7,shift_excess_penalty,1,1,1.2876350284035458,mta,mismatch
spin,MAE_over_snaive7,shift_excess_penalty,1,2,1.3222353371866988,mta,mismatch
spin,MAE_over_snaive7,shift_excess_penalty,1,3,1.4699294930543934,mta,mismatch
spin,MAE_over_snaive7,shift_excess_penalty,1,4,1.06868249607118,mta,mismatch
spin,MAE_over_snaive7,shift_excess_penalty,2,0,1.8727846993214152,mta,mismatch
spin,MAE_over_snaive7,shift_excess_penalty,2,1,1.8227444963618247,mta,mismatch
spin,MAE_over_snaive7,shift_excess_penalty,2,2,1.9189324910821994,mta,mismatch
spin,MAE_over_snaive7,shift_excess_penalty,2,3,1.9542389035325527,mta,mismatch
spin,MAE_over_snaive7,shift_excess_penalty,2,4,1.561336931416009,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_no_shift,0,0,0.01639198755921023,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_no_shift,0,1,0.0080825601487950482,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_no_shift,0,2,0.01700267893477081,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_no_shift,0,3,0.005714033966092491,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_no_shift,0,4,-0.0053013789784861487,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_no_shift,1,0,0.014132860034501982,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_no_shift,1,1,-0.0024569194810449835,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_no_shift,1,2,0.0092684657417847482,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_no_shift,1,3,0.0035473474921881021,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_no_shift,1,4,-0.003027120879449674,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_no_shift,2,0,0.014304161858166242,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_no_shift,2,1,0.0032953972908540963,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_no_shift,2,2,0.016606747202394412,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_no_shift,2,3,-0.0014904044684033169,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_no_shift,2,4,-0.0070026765959794735,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,0,0,0.016511631021690731,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,0,1,0.0081820616256704781,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,0,2,0.01764839322743228,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,0,3,0.0057707740006978092,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,0,4,-0.0054011262539244154,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,1,0,0.013945581943477225,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,1,1,-0.0022849939783778916,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,1,2,0.0090217959109653023,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,1,3,0.003342274205376583,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,1,4,-0.0036589389931822591,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,2,0,0.014252483658902082,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,2,1,0.003555850302141228,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,2,2,0.016842631208159764,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,2,3,-0.0012829826375511111,mta,mismatch
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,2,4,-0.0072378240581446596,mta,mismatch
spin_c,MAE_over_snaive7,shift_excess_penalty,0,0,0.00011964346248050095,mta,mismatch
spin_c,MAE_over_snaive7,shift_excess_penalty,0,1,9.9501476875429873e-05,mta,mismatch
spin_c,MAE_over_snaive7,shift_excess_penalty,0,2,0.00064571429266147007,mta,mismatch
spin_c,MAE_over_snaive7,shift_excess_penalty,0,3,5.6740034605318179e-05,mta,mismatch
spin_c,MAE_over_snaive7,shift_excess_penalty,0,4,-9.9747275438266669e-05,mta,mismatch
spin_c,MAE_over_snaive7,shift_excess_penalty,1,0,-0.00018727809102475623,mta,mismatch
spin_c,MAE_over_snaive7,shift_excess_penalty,1,1,0.00017192550266709183,mta,mismatch
spin_c,MAE_over_snaive7,shift_excess_penalty,1,2,-0.00024666983081944593,mta,mismatch
spin_c,MAE_over_snaive7,shift_excess_penalty,1,3,-0.00020507328681151904,mta,mismatch
spin_c,MAE_over_snaive7,shift_excess_penalty,1,4,-0.00063181811373258512,mta,mismatch
spin_c,MAE_over_snaive7,shift_excess_penalty,2,0,-5.1678199264160174e-05,mta,mismatch
spin_c,MAE_over_snaive7,shift_excess_penalty,2,1,0.00026045301128713172,mta,mismatch
spin_c,MAE_over_snaive7,shift_excess_penalty,2,2,0.00023588400576535218,mta,mismatch
spin_c,MAE_over_snaive7,shift_excess_penalty,2,3,0.00020742183085220578,mta,mismatch
spin_c,MAE_over_snaive7,shift_excess_penalty,2,4,-0.00023514746216518612,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,0,0,0.00271725864614214,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,0,1,0.0035563986534961067,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,0,2,-0.014750645571847132,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,0,3,0.017586460245809343,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,0,4,0.002730360519349162,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,1,0,0.00035396714771851467,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,1,1,0.017198636793205879,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,1,2,-0.020868834548920967,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,1,3,0.016652184592235497,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,1,4,-0.0047686577609973302,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,2,0,0.00017585135675368679,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,2,1,0.0097737720359972746,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,2,2,-0.013458161935880897,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,2,3,0.0050430518087511977,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,2,4,-0.0098474196075654108,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,0,0,0.26844328928528904,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,0,1,0.24028872117572253,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,0,2,0.17055700685423347,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,0,3,0.32303404830195825,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,0,4,0.18859086870058173,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,1,0,0.55552385246053171,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,1,1,0.53477196811104388,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,1,2,0.39996651785710569,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,1,3,0.62701449489273209,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,1,4,0.44213188852394603,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,2,0,0.48008695569043303,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,2,1,0.47463247031331512,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,2,2,0.43656767658632467,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,2,3,0.55399971636731649,mta,mismatch
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,2,4,0.44467869678605654,mta,mismatch
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,0,0.2657260306391469,mta,mismatch
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,1,0.23673232252222642,mta,mismatch
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,2,0.1853076524260806,mta,mismatch
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,3,0.30544758805614891,mta,mismatch
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,4,0.18586050818123256,mta,mismatch
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,0,0.55516988531281319,mta,mismatch
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,1,0.517573331317838,mta,mismatch
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,2,0.42083535240602665,mta,mismatch
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,3,0.61036231030049659,mta,mismatch
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,4,0.44690054628494336,mta,mismatch
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,0,0.47991110433367934,mta,mismatch
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,1,0.46485869827731785,mta,mismatch
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,2,0.45002583852220557,mta,mismatch
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,3,0.54895666455856529,mta,mismatch
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,4,0.45452611639362195,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,0,-0.013938994047633657,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,1,0.01939282526220043,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,2,-0.011951636987816205,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,3,0.013400794765186963,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,4,-0.014645688998498385,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,0,-0.015099732526642318,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,1,0.024213002862874089,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,2,-0.0045926820486618114,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,3,0.021164063744710915,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,4,-0.013391796243280463,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,0,-0.015564721837764361,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,1,0.023191595648405561,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,2,-0.0034228968805508631,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,3,0.02054618984860046,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,4,-0.0043646791893217074,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,0,-0.014296379957862926,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,1,0.019374773483536889,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,2,-0.011836796453277065,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,3,0.013406269767366585,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,4,-0.014898712621453147,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,0,-0.015422017433484592,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,1,0.024199257637929406,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,2,-0.0044920272272549466,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,3,0.021044688879296669,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,4,-0.013548115556666129,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,0,-0.015581385825242933,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,1,0.023201142341378045,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,2,-0.0027775604179505198,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,3,0.020570915346578844,mta,mismatch
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,4,-0.0043257891251123892,mta,mismatch
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,0,-0.00035738591022926869,mta,mismatch
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,1,-1.8051778663541462e-05,mta,mismatch
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,2,0.00011484053453914012,mta,mismatch
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,3,5.4750021796223791e-06,mta,mismatch
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,4,-0.00025302362295476222,mta,mismatch
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,0,-0.00032228490684227395,mta,mismatch
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,1,-1.3745224944683443e-05,mta,mismatch
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,2,0.00010065482140686477,mta,mismatch
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,3,-0.00011937486541424569,mta,mismatch
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,4,-0.00015631931338566663,mta,mismatch
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,0,-1.6663987478571229e-05,mta,mismatch
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,1,9.5466929724841165e-06,mta,mismatch
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,2,0.00064533646260034327,mta,mismatch
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,3,2.472549797838397e-05,mta,mismatch
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,4,3.8890064209318176e-05,mta,mismatch
spin,MAE_over_snaive7,krin_reduction,0,0,1.135522837339912,mta,mismatch
spin,MAE_over_snaive7,krin_reduction,0,1,1.1586254115927777,mta,mismatch
spin,MAE_over_snaive7,krin_reduction,0,2,1.277722665887189,mta,mismatch
spin,MAE_over_snaive7,krin_reduction,0,3,1.3425750611259448,mta,mismatch
spin,MAE_over_snaive7,krin_reduction,0,4,1.0199407472997264,mta,mismatch
spin,MAE_over_snaive7,krin_reduction,1,0,1.3373848798951902,mta,mismatch
spin,MAE_over_snaive7,krin_reduction,1,1,1.2874631029008787,mta,mismatch
spin,MAE_over_snaive7,krin_reduction,1,2,1.3224820070175183,mta,mismatch
spin,MAE_over_snaive7,krin_reduction,1,3,1.4701345663412049,mta,mismatch
spin,MAE_over_snaive7,krin_reduction,1,4,1.0693143141849126,mta,mismatch
spin,MAE_over_snaive7,krin_reduction,2,0,1.8728363775206793,mta,mismatch
spin,MAE_over_snaive7,krin_reduction,2,1,1.8224840433505376,mta,mismatch
spin,MAE_over_snaive7,krin_reduction,2,2,1.9186966070764342,mta,mismatch
spin,MAE_over_snaive7,krin_reduction,2,3,1.9540314817017004,mta,mismatch
spin,MAE_over_snaive7,krin_reduction,2,4,1.5615720788781742,mta,mismatch
ignnk_off,MAE_over_snaive7,krin_reduction,0,0,0.26608341654937617,mta,mismatch
ignnk_off,MAE_over_snaive7,krin_reduction,0,1,0.23675037430088997,mta,mismatch
ignnk_off,MAE_over_snaive7,krin_reduction,0,2,0.18519281189154146,mta,mismatch
ignnk_off,MAE_over_snaive7,krin_reduction,0,3,0.30544211305396929,mta,mismatch
ignnk_off,MAE_over_snaive7,krin_reduction,0,4,0.18611353180418733,mta,mismatch
ignnk_off,MAE_over_snaive7,krin_reduction,1,0,0.55549217021965547,mta,mismatch
ignnk_off,MAE_over_snaive7,krin_reduction,1,1,0.51758707654278269,mta,mismatch
ignnk_off,MAE_over_snaive7,krin_reduction,1,2,0.42073469758461979,mta,mismatch
ignnk_off,MAE_over_snaive7,krin_reduction,1,3,0.61048168516591084,mta,mismatch
ignnk_off,MAE_over_snaive7,krin_reduction,1,4,0.44705686559832902,mta,mismatch
ignnk_off,MAE_over_snaive7,krin_reduction,2,0,0.47992776832115791,mta,mismatch
ignnk_off,MAE_over_snaive7,krin_reduction,2,1,0.46484915158434537,mta,mismatch
ignnk_off,MAE_over_snaive7,krin_reduction,2,2,0.44938050205960522,mta,mismatch
ignnk_off,MAE_over_snaive7,krin_reduction,2,3,0.5489319390605869,mta,mismatch
ignnk_off,MAE_over_snaive7,krin_reduction,2,4,0.45448722632941263,mta,mismatch
